namaKab,originalFilename,namaPartai,id,noUrut,nama,stringJenisKelamin,idPartai,idDapil,idPro
KOTA BOGOR,FOTO_MEILANI_JABARIII.jpg,Partai Kebangkitan Bangsa,71432,6,MEI MEI MEILANI,Perempuan,1,23,26141
JAKARTA TIMUR,foto_mariadi_jabariii.jpeg,Partai Kebangkitan Bangsa,104309,7,MARIADI,Laki-Laki,1,23,26141
KOTA DEPOK,E-FOTO_DESTINAL ARMUNANTO_JABAR III.jpeg,Partai Kebangkitan Bangsa,214033,8,"DESTINAL ARMUNANTO, SH.,MM",Laki-Laki,1,23,26141
CIANJUR,PAS PHOTO_Rima Mali'ah_JABAR III.jpeg,Partai Kebangkitan Bangsa,295250,9,RIMA YULIA MA'LIAH,Perempuan,1,23,26141
INDRAMAYU,E-FOTO_RASTA WIGUNA_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,71580,1,"DRS. H RASTA WIGUNA, M.SI",Laki-Laki,1,24,26141
SUKABUMI,6.1. Pas Photo DRS.H.ADE YUSUF SF. 4X6 CM-4.jpg,Partai Kebangkitan Bangsa,32555,2,"H. ADE YUSUP, M.AG",Laki-Laki,1,24,26141
JAKARTA TIMUR,PAS PHOTO WARNA_Sulis Setiowati_JABAR IV-1.jpg,Partai Kebangkitan Bangsa,143874,3,SULIS SETIOWATI,Perempuan,1,24,26141
SUKABUMI,pas photo_Endang Jakatela_JABAR IV.jpg,Partai Kebangkitan Bangsa,220943,4,"DRS. H. ENDANG DJAKATELA, MM MSI",Laki-Laki,1,24,26141
LOMBOK TIMUR,pas photo_Suprianto_JABAR IV.jpg,Partai Kebangkitan Bangsa,33065,5,"SUPRIATNO, S.T",Laki-Laki,1,24,26141
JAKARTA TIMUR,PAS PHOTO WARNA_Manzila Maria Retno Mayangsari_JABAR IV-1.jpg,Partai Kebangkitan Bangsa,143785,6,MANZILA MARIA RETNO,Perempuan,1,24,26141
KOTA TANGERANG SELATAN,Pas PHOTO_Tommy Kurniawan_JABAR V-1.jpg,Partai Kebangkitan Bangsa,117969,1,TOMMY KURNIAWAN,Laki-Laki,1,25,26141
BOGOR,PAS HOTO WARNA_Ade Wardana_JABAR V.jpeg,Partai Kebangkitan Bangsa,159963,2,"ADE WARDHANA ADINATA, SE. MM",Laki-Laki,1,25,26141
KOTA TANGERANG SELATAN,PAS PHOTO WARNA_Miftahul Janah_JABAR V.jpeg,Partai Kebangkitan Bangsa,161947,3,"Hj. MIFTAHUL JANAH, M.Si",Perempuan,1,25,26141
BOGOR,pas photo_Tuti AM_JABAR V.jpg,Partai Kebangkitan Bangsa,165484,4,DRA. TUTI AM,Perempuan,1,25,26141
BOGOR,PAS PHOTO WARNA 4X6_M. Nur. M. Horu_JABAR VII.jpeg,Partai Kebangkitan Bangsa,32634,5,"MUHAMMAD NUR M HORU, SH",Laki-Laki,1,25,26141
JAKARTA TIMUR,pas photo_Setiawati_JABAR V.jpg,Partai Kebangkitan Bangsa,32834,6,"SETIAWATI, M.PD",Perempuan,1,25,26141
BOGOR,PAS PHOTO_Ales Sandi Ridwan_JABAR V.jpg,Partai Kebangkitan Bangsa,134699,7,R. ALEX SANDI RIDWAN,Laki-Laki,1,25,26141
SUKABUMI,Pas Photo_Sukitman Sudjatmiko_JABAR IV.jpg,Partai Kebangkitan Bangsa,144087,8,SUKITMAN,Laki-Laki,1,25,26141
KOTA KENDARI,pas photo warna_Muh Sabri Manomang_JABAR V.jpg,Partai Kebangkitan Bangsa,247016,9,"H. MUH. SABRI MANOMANG, SE., MM",Laki-Laki,1,25,26141
KOTA DEPOK,E-FOTO_M. HANIF DZAKIRI_JABAR Vl.jpg,Partai Kebangkitan Bangsa,32887,1,M. HANIF DHAKIRI,Laki-Laki,1,26,26141
KOTA BOGOR,PAS PHOTO WARNA_M. Farhat Abbas_JABAR IV.jpeg,Partai Kebangkitan Bangsa,278648,2,"DR. H. M. FARHAT ABBAS, SH., MH",Laki-Laki,1,26,26141
JAKARTA TIMUR,E-FOTO_ULHA SORAYA_JABAR Vl.jpg,Partai Kebangkitan Bangsa,71456,3,Dra. HJ. ULHA SORAYA,Perempuan,1,26,26141
JAKARTA SELATAN,E-FOTO_OKTIA HENDRA_JABAR Vl.jpg,Partai Kebangkitan Bangsa,95811,4,OKTIA HENDRA,Laki-Laki,1,26,26141
KOTA DEPOK,E-FOTO_RUSMIYATUN_JABAR VI.jpg,Partai Kebangkitan Bangsa,143426,5,RUSMIYATUN,Perempuan,1,26,26141
JAKARTA TIMUR,E-FOTO_DUMOLI SIAHAAN_JABAR Vl.jpg,Partai Kebangkitan Bangsa,43418,6,DUMOLI SIAHAAN,Laki-Laki,1,26,26141
KOTA BANDUNG,3 FOTO ok.jpg,Partai Kebangkitan Bangsa,52099,1,H. SYAIFUL HUDA,Laki-Laki,1,27,26141
KOTA DEPOK,PAS PHOTO WARNA_Abdul Rochman_JABAR VII.jpg,Partai Kebangkitan Bangsa,52650,2,ABDUL ROCHMAN,Laki-Laki,1,27,26141
BOGOR,3A  Foto 4X6.jpg,Partai Kebangkitan Bangsa,37891,3,"Hj. EVI FATIMAH, S.AG.,M.AP",Perempuan,1,27,26141
BEKASI,Foto 4x6 Warna Jon Ramadhan.jpg,Partai Kebangkitan Bangsa,26271,4,"JON RAMADHAN, M.Si.",Laki-Laki,1,27,26141
KARAWANG,PAS PHOTO WARNA_Noor Juman_JABAR VII.jpg,Partai Kebangkitan Bangsa,33246,5,"H. NOOR JUMAN, S.AG",Laki-Laki,1,27,26141
BEKASI,PAS PHOTO_Vera Susanti_JABAR II.jpg,Partai Kebangkitan Bangsa,103252,6,"HJ. VERA SUSANTI, S.AG., M.PD",Perempuan,1,27,26141
BEKASI,PAS PHOTO WARNA_Athoillah Mursjid_JABAR VII.jpg,Partai Kebangkitan Bangsa,165288,7,"H. M. ATHOILLAH MURSJID, M.Si.",Laki-Laki,1,27,26141
KOTA BOGOR,FOTO-1.jpg,Partai Kebangkitan Bangsa,32283,8,"RIKA OKTARIANI, S.IKOM",Perempuan,1,27,26141
JAKARTA PUSAT,pas photo_Salman Assagaf_JABAR VII.jpg,Partai Kebangkitan Bangsa,143894,9,"SALMAN ASSAGAF, S.SOS",Laki-Laki,1,27,26141
BEKASI,FOTO 4X6 W AF.jpg,Partai Kebangkitan Bangsa,26187,10,"AHMAD FAISAL, S.HI",Laki-Laki,1,27,26141
INDRAMAYU,E-FOTO_DEDI WAHIDI_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,33250,1,"H. DEDI WAHIDI, S.Pd",Laki-Laki,1,28,26141
KOTA BANDUNG,E-FOTO_IEMAS MASHITOH_JABAR VIII.jpg,Partai Kebangkitan Bangsa,33176,2,"Dr. HJ IEMAS MASITHOH M NOOR, SH, MH",Perempuan,1,28,26141
KOTA BANDAR LAMPUNG,E-FOTO_MARZUKI YAZID_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,33203,3,MARZUKI YAZID,Laki-Laki,1,28,26141
JAKARTA TIMUR,E-FOTO_SJAMSUDDIN_JABAR VIII.jpg,Partai Kebangkitan Bangsa,32983,4,"H. SJAMSUDDIN, SH, MH",Laki-Laki,1,28,26141
CIREBON,E-FOTO_PUPU SRIWULAN_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,33214,5,"PUPU SRIWULAN SUMAYA, SH, MH",Perempuan,1,28,26141
CIREBON,E-FOTOMASYKUR IBNU_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,52396,6,DRS. H MASYKUR IBNU ILYAS,Laki-Laki,1,28,26141
JAKARTA UTARA,E-FOTO_AHMAD ROYANDI_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,41007,7,"AHMAD ROYANDI, S.H., M.H.",Laki-Laki,1,28,26141
KOTA CIREBON,E-FOTO _TUTY ALAWIYAH_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,40980,8,"TUTI ALAWIYAH, M.PD.I",Perempuan,1,28,26141
KOTA TANGERANG SELATAN,E-FOTO_SHOLEHUDDIN_JABAR VIII.jpeg,Partai Kebangkitan Bangsa,295179,9,SHOLEHUDDIN,Laki-Laki,1,28,26141
MAJALENGKA,E-FOTO_MAMAN IMANULHAQ_JABAR IX.jpg,Partai Kebangkitan Bangsa,95847,1,MAMAN IMANUL HAQ,Laki-Laki,1,29,26141
SUMEDANG,E-FOTO _LILIS SANTIKA_JABAR IX.jpg,Partai Kebangkitan Bangsa,71383,2,HJ LILIS SANTIKA,Perempuan,1,29,26141
SUBANG,E-FOTO_SUTARNO_JABAR IX.jpeg,Partai Kebangkitan Bangsa,142154,3,"SUTARNO, S,PD., M.M.",Laki-Laki,1,29,26141
JAKARTA BARAT,E-FOTO_RISA NUR SA'ADAH_JABAR IX.jpeg,Partai Kebangkitan Bangsa,33076,4,RISA NURSA'ADAH,Perempuan,1,29,26141
SUBANG,E-FOTO_IMAM BUDIMAN_JABAR IX.jpeg,Partai Kebangkitan Bangsa,33130,5,"IMAM BUDIMAN, BE., SP., M.SI",Laki-Laki,1,29,26141
MAJALENGKA,E-FOTO_IMAN HIMAWAN_JABAR IX.jpeg,Partai Kebangkitan Bangsa,223460,6,"IMAN HIMAWAN, S.Pd",Laki-Laki,1,29,26141
JAKARTA TIMUR,E-FOTO_RABIYATUL ADAWIYAH_JABAR IX.jpg,Partai Kebangkitan Bangsa,33156,7,"ROBIATUL ADAWIYAH, S.PDI",Perempuan,1,29,26141
SUBANG,E-FOTO SMA_WARI_JABAR IX.jpeg,Partai Kebangkitan Bangsa,71711,8,DRS. WARI MAULANA,Laki-Laki,1,29,26141
JAKARTA SELATAN,FOTO_YANUAR_JABARX.jpg,Partai Kebangkitan Bangsa,54814,1,"H YANUAR PRIHATIN, MSI",Laki-Laki,1,30,26141
KOTA TASIKMALAYA,Foto_Rina saadah.jpeg,Partai Kebangkitan Bangsa,33193,2,"RINA SAADAH, LC, MSI",Perempuan,1,30,26141
PANGANDARAN,foto_asepirfan_jabarX.jpeg,Partai Kebangkitan Bangsa,33231,3,AHMAD IRFAN ALAWI,Laki-Laki,1,30,26141
JAKARTA SELATAN,FOTO_EVA_JABARX.jpeg,Partai Kebangkitan Bangsa,46959,4,DRG. ENDAH FUTIHATUL FAJRIYAH,Perempuan,1,30,26141
CIAMIS,foto_dede_jabarx.jpg,Partai Kebangkitan Bangsa,79374,5,"DEDE IIN SOBIRIN, SH",Laki-Laki,1,30,26141
CIAMIS,E-FOTO_ASEP IRFAN_JABAR X.jpeg,Partai Kebangkitan Bangsa,78931,6,ASEP IRFAN,Laki-Laki,1,30,26141
KUNINGAN,EVA FITRIAH.jpeg,Partai Kebangkitan Bangsa,79147,7,EVA FITRIAH,Perempuan,1,30,26141
TASIKMALAYA,E-FOTO_ACEP ADANG_JABAR XI.jpg,Partai Kebangkitan Bangsa,28704,1,"DRS. H ACEP ADANG RUHIAT, M.Si.",Laki-Laki,1,31,26141
JAKARTA SELATAN,E-FOTO_IMAS AAN UBUDIAH_JABAR XI.JPG,Partai Kebangkitan Bangsa,32668,2,"IMAS AAN UBUDIAH, S.PDI",Perempuan,1,31,26141
BANDUNG,PHOTO_EDI PARMADI_JABAR XI.jpg,Partai Kebangkitan Bangsa,29344,3,"DR. H. K. EDI PARMADI, M.M.PD",Laki-Laki,1,31,26141
KOTA BANDUNG,E-KTAFOTO_RAM RAM MUKHLIS_JABAR XI.jpg,Partai Kebangkitan Bangsa,63543,4,RAMRAM MUKHLIS RAMDANI,Laki-Laki,1,31,26141
JAKARTA PUSAT,E-FOTO_SITI ANNISAA MAHFUZHOH_JABAR XI.jpeg,Partai Kebangkitan Bangsa,143368,5,"SITI ANNISAA MAHFUZHOH, S.H",Perempuan,1,31,26141
KOTA DEPOK,E-FOTO_USEP SAEFUL_JABAR XI.jpg,Partai Kebangkitan Bangsa,39168,6,"USEP SAEFUL KAMAL, S.HI",Laki-Laki,1,31,26141
KOTA BANDUNG,E-PAS FOTO_IRFAN HAMZAH MAKRI_JABAR XI.jpg,Partai Kebangkitan Bangsa,94699,7,IRFAN HAMZAH MARKI,Laki-Laki,1,31,26141
JAKARTA BARAT,E-FOTO_RINI RAHAYU_JABAR XI.jpg,Partai Kebangkitan Bangsa,223207,8,"RINI RAHAYU, S.PD.I",Perempuan,1,31,26141
BANDUNG,E-FOTO_LUKMAN HAKIM_JABAR XI.jpeg,Partai Kebangkitan Bangsa,294736,9,LUKMAN HAKIM,Laki-Laki,1,31,26141
JAKARTA SELATAN,FOTO_AI RAHMAYANTI_JABAR XI.jpg,Partai Kebangkitan Bangsa,255801,10,"AI RAHMAYANTI, M.AG",Perempuan,1,31,26141
KOTA BEKASI,E-FOTO BERWARNA 4 X 6_ASMULYATI AZHAR_BABEL.jpg,Partai Kebangkitan Bangsa,22963,1,"ASMULYATI AZHAR, S.Sos., M.Si.",Perempuan,1,16,24993
KOTA PANGKALPINANG,E-FOTO BERWARNA 4X6_M. AZWAR_BABEL.jpg,Partai Kebangkitan Bangsa,282184,2,"M. AZWAR, S.E.",Laki-Laki,1,16,24993
JAKARTA BARAT,FOTO 4x6_ALBERTUS SUGENG_BANGKA BELITUNG - Copy.jpg,Partai Kebangkitan Bangsa,295645,3,"ALBERTUS SOEGENG, SH",Laki-Laki,1,16,24993
JAKARTA SELATAN,FOTO 4X6_pagenumber.001.jpg,Partai Kebangkitan Bangsa,187410,1,IMAM NAHRAWI,Laki-Laki,1,18,25823
JAKARTA TIMUR,FOTO 4X6 WARNA.JPG,Partai Kebangkitan Bangsa,25584,2,Drs. H. M. YUSUF MUJENIH,Laki-Laki,1,18,25823
JAKARTA TIMUR,foto 4 6_001.jpg,Partai Kebangkitan Bangsa,25853,3,HJ. MUSLIHA B.,Perempuan,1,18,25823
JAKARTA TIMUR,FOTO 4X6.png,Partai Kebangkitan Bangsa,63106,4,"H. MUSTOFA ILYAS, SE",Laki-Laki,1,18,25823
JAKARTA TIMUR,foto_001.png,Partai Kebangkitan Bangsa,32382,5,"Drs. H.S.MUHAMMAD, MHI",Laki-Laki,1,18,25823
JAKARTA TIMUR,FOTO 5R_001.jpg,Partai Kebangkitan Bangsa,103496,6,RR SK DHARMAWANTY,Perempuan,1,18,25823
JAKARTA TIMUR,E-FOTO_AHMAD IMAN_JATENG IV.jpg,Partai Kebangkitan Bangsa,29490,1,AHMAD IMAN,Laki-Laki,1,19,25823
JAKARTA TIMUR,PAKIMAMPOTO.jpg,Partai Kebangkitan Bangsa,21095,2,IMAM SUBALI,Laki-Laki,1,19,25823
JAKARTA TIMUR,foto 4x6 warna_001.png,Partai Kebangkitan Bangsa,281863,3,EMIELIANY,Perempuan,1,19,25823
JAKARTA SELATAN,foto_001.png,Partai Kebangkitan Bangsa,23172,4,"RIZKY PUTRI AMALIA, B.A M.Sc",Perempuan,1,19,25823
JAKARTA PUSAT,E-Foto_Andi Amar_Papua.JPG,Partai Kebangkitan Bangsa,96782,5,"ANDI AMAR, SE",Laki-Laki,1,19,25823
JAKARTA SELATAN,Foto bg merah.jpeg,Partai Kebangkitan Bangsa,25755,6,NADHILA CHAIRANNISA,Perempuan,1,19,25823
JAKARTA SELATAN,pas foto.jpg,Partai Kebangkitan Bangsa,23365,7,"AZMI HAKAM GUNTORO, ST",Laki-Laki,1,19,25823
JAKARTA BARAT,4x6.jpg,Partai Kebangkitan Bangsa,46316,1,"H MUHAMMAD NAJIHUN, S.THI",Laki-Laki,1,20,25823
JAKARTA UTARA,FOTO 4X6.jpg,Partai Kebangkitan Bangsa,28594,2,"BUHARI, SH.,MH",Laki-Laki,1,20,25823
JAKARTA UTARA,New Doc 2018-06-27 (1)_1.jpg,Partai Kebangkitan Bangsa,188700,3,NOVA CHISILIA ZAHARA,Perempuan,1,20,25823
JAKARTA SELATAN,foto_001.png,Partai Kebangkitan Bangsa,32725,4,"Ir. HUSIN YAZID, M.Si",Laki-Laki,1,20,25823
JAKARTA TIMUR,3.d Zain Pas Photo 4x6 Red.jpg,Partai Kebangkitan Bangsa,21356,5,"H. ZAINAL ABIDIN, SE, MM",Laki-Laki,1,20,25823
JAKARTA UTARA,foto 4x6 warna.JPG,Partai Kebangkitan Bangsa,62953,6,"TUTI ALAWIYAH, S.AG",Perempuan,1,20,25823
KOTA TASIKMALAYA,foto_001.png,Partai Kebangkitan Bangsa,61765,7,SUHANDI,Laki-Laki,1,20,25823
JAKARTA BARAT,foto 4x6 warna_001.png,Partai Kebangkitan Bangsa,141631,8,SUBARIAH,Perempuan,1,20,25823
KENDAL,E-FOTO_ALAMUDIN DIMYATI ROIS_JATENG I.jpg,Partai Kebangkitan Bangsa,38072,1,ALAMUDIN DIMYATI ROIS,Laki-Laki,1,32,32676
JAKARTA TIMUR,E-FOTO_ARIFIN JUNAIDI_JATENG I.jpg,Partai Kebangkitan Bangsa,231721,2,Z. ARIFIN JUNAIDI,Laki-Laki,1,32,32676
JAKARTA TIMUR,E-FOTO_KURNIA HAYATI_JATENG I.jpg,Partai Kebangkitan Bangsa,118584,3,KURNIA HAYATI,Perempuan,1,32,32676
KOTA TANGERANG SELATAN,E-FOTO_DIDIK SETIAWAN_JATENG I.jpg,Partai Kebangkitan Bangsa,29285,4,"DIDIK SETIAWAN, S.Kom.I",Laki-Laki,1,32,32676
KOTA SEMARANG,E-FOTO_RUDI NUR RAHMAT_JATENG I.jpg,Partai Kebangkitan Bangsa,22861,5,"Ir. RUDI NUR RAHMAT, MT",Laki-Laki,1,32,32676
JAKARTA SELATAN,E-FOTO-AL DILA MAUDINA_JATENG I.jpg,Partai Kebangkitan Bangsa,119414,6,AL DILA MAUDINA,Perempuan,1,32,32676
KOTA BANDUNG,E-FOTO_BAMBANG WIRAHYOSO_JATENG I.jpg,Partai Kebangkitan Bangsa,77853,7,BAMBANG WIRAHYOSO,Laki-Laki,1,32,32676
KARAWANG,E-FOTO_EUIS LAELATUSSA'ADAH_JATENG I.jpg,Partai Kebangkitan Bangsa,118350,8,EUIS LAELATUSSA'ADAH,Perempuan,1,32,32676
JAKARTA TIMUR,E-FOTO_DRS. FATHAN_JATENG II.jpeg,Partai Kebangkitan Bangsa,51981,1,Drs. FATHAN,Laki-Laki,1,33,32676
JEPARA,E-FOTO 4X6_HINDUN ANISA_JATENG II.jpg,Partai Kebangkitan Bangsa,25187,2,Hj. HINDUN ANISAH,Perempuan,1,33,32676
JAKARTA SELATAN,E-FOTO_MUHAMMAD MUNJAZIM_JATENG II.jpg,Partai Kebangkitan Bangsa,251494,3,MUHAMMAD MUNJAZIM,Laki-Laki,1,33,32676
JEPARA,E-FOTO_MOCH BASUNI-JATENG II.jpeg,Partai Kebangkitan Bangsa,47142,4,"MOCH BASUNI, ST",Laki-Laki,1,33,32676
JAKARTA UTARA,E-FOTO 4X6_HASAN FATONI_JATENG II.jpg,Partai Kebangkitan Bangsa,22873,5,"H. HASAN FATONI, SH",Laki-Laki,1,33,32676
KOTA SEMARANG,E-FOTO_SRI NURYATI_JATENG II.jpg,Partai Kebangkitan Bangsa,191076,6,"SRI NURYATI, S.AQ",Perempuan,1,33,32676
JEPARA,E-FOTO_MU'ASYAROH_JATENG II.jpg,Partai Kebangkitan Bangsa,96177,7,"MU?ASYAROH, SH.I",Perempuan,1,33,32676
JAKARTA SELATAN,E-FOTO_MARWAN JAFAR_JATENG III.jpg,Partai Kebangkitan Bangsa,96480,1,MARWAN JAFAR,Laki-Laki,1,34,32676
KOTA DEPOK,E-FOTO_ARVIN HAKIM THOHA_JATENG III.jpg,Partai Kebangkitan Bangsa,26278,2,ARVIN HAKIM THOHA,Laki-Laki,1,34,32676
JAKARTA TIMUR,E-PHOTO 4X6_FARIDA FARICHAH_JATENG III.jpg,Partai Kebangkitan Bangsa,32340,3,"FARIDA FARICHAH, M.Si",Perempuan,1,34,32676
KOTA DEPOK,E-FOTO_NUR BUDI HARIYANTO_JATENG III.jpg,Partai Kebangkitan Bangsa,23219,4,"NUR BUDI HARIYANTO, M.Si",Laki-Laki,1,34,32676
KOTA DEPOK,E-FOTO_ANWAR ARIF WIBOWO_JATENG III.jpg,Partai Kebangkitan Bangsa,46379,5,"ANWAR ARIF WIBOWO, S.Sos.I",Laki-Laki,1,34,32676
PATI,E_FOTO_SOLICHAH_JATENG III.jpg,Partai Kebangkitan Bangsa,218558,6,SOLICHAH,Perempuan,1,34,32676
JAKARTA TIMUR,E-FOTO_ANDI SUTOMO_JATENG III.jpg,Partai Kebangkitan Bangsa,141810,7,ANDI SUTOMO,Laki-Laki,1,34,32676
JAKARTA TIMUR,E-FOTO_HADI MUSTAFA_DIY.jpeg,Partai Kebangkitan Bangsa,220695,8,"HADI MUSTAFA, S.Sos.,M.AP.",Laki-Laki,1,34,32676
JAKARTA BARAT,E-FOTO_ETY LUSIANA_JATENG III.jpg,Partai Kebangkitan Bangsa,54219,9,ETY LUSIANA,Perempuan,1,34,32676
JAKARTA SELATAN,E-FOTO 4X6_LULUK NUR HAMIDAH_JATENG IV.jpg,Partai Kebangkitan Bangsa,281045,1,"LULUK NUR HAMIDAH, M.Si",Perempuan,1,35,32676
JAKARTA BARAT,E-FOTO_HARYO BUDI WIBOWO_JATENG IV.jpg,Partai Kebangkitan Bangsa,104056,2,"HARYO BUDI WIBOWO, SH, MH",Laki-Laki,1,35,32676
JAKARTA SELATAN,"E-PHOTO_DR. IR. KUSNANDI NOTONEGORO, SH., M. HUM_JATENG IV.jpg",Partai Kebangkitan Bangsa,32157,3,"Dr. Ir. H. KUSNADI N., SH. M.Hum",Laki-Laki,1,35,32676
BREBES,null,Partai Kebangkitan Bangsa,303084,4,ZAENAL WAFA,Laki-Laki,1,35,32676
SRAGEN,E-FOTO_INDAH SRI HUDATI.jpg,Partai Kebangkitan Bangsa,190830,5,"INDAH SRI HUDATI, S.Hi",Perempuan,1,35,32676
KOTA DEPOK,E-FOTO_NUR EMELYA NARALITA_JATENG IV.jpg,Partai Kebangkitan Bangsa,119970,6,NUR EMELYA NARALITA,Perempuan,1,35,32676
KOTA DEPOK,E-FOTO_AMIR MA'RUF_JATENG IV.jpg,Partai Kebangkitan Bangsa,63283,7,AMIR MA'RUF,Laki-Laki,1,35,32676
SUKOHARJO,E-FOTO_MOHAMAD TOHA_JATENG V.jpg,Partai Kebangkitan Bangsa,29336,1,"Drs. H. MOHAMAD TOHA, M.Si",Laki-Laki,1,36,32676
KLATEN,E-FOTO_SIGIT MARWANTA_JATENG V.jpg,Partai Kebangkitan Bangsa,91706,2,H. SIGIT MARWANTA,Laki-Laki,1,36,32676
SUKOHARJO,E-FOTO_SRI AMBARWANI-JATENG V.jpg,Partai Kebangkitan Bangsa,92203,3,SRI AMBARWANI,Perempuan,1,36,32676
BOYOLALI,E-FOTO_AGUS PURMANTO_JATENG V.jpeg,Partai Kebangkitan Bangsa,141421,4,"AGUS PURMANTO, SH. M.Si",Laki-Laki,1,36,32676
KOTA SURAKARTA,E-FOTO_ABIL KHOIRUDDIN_JATENG V.jpg,Partai Kebangkitan Bangsa,29446,5,"ABIL KHOIRUDIN, SE",Laki-Laki,1,36,32676
SUKOHARJO,E-FOTO_EVIN NOVIA_JATENG V.jpg,Partai Kebangkitan Bangsa,70647,6,EVIN NOVIA,Perempuan,1,36,32676
LEBAK,E-FOTO 4X6_YEYET ROHILAH_JATENG VI.jpg,Partai Kebangkitan Bangsa,121166,7,YEYET ROHILAH,Perempuan,1,36,32676
KOTA SURAKARTA,E-FOTO_ARYOSENO_JATENG V.jpeg,Partai Kebangkitan Bangsa,120395,8,ARYOSENO GEMBONG PRAKOSO,Laki-Laki,1,36,32676
KOTA SEMARANG,"E-FOTO 4X6_H. ABDUL KADING KARDING, S.PI, M.SI_JATENG VI-1.jpg",Partai Kebangkitan Bangsa,53303,1,"H. ABDUL KADIR KARDING, M.Si",Laki-Laki,1,37,32676
SEMARANG,E-FOTO_LUQMAN HAKIM_JATENG VI.jpg,Partai Kebangkitan Bangsa,29161,2,"LUQMAN HAKIM, S.Ag",Laki-Laki,1,37,32676
JAKARTA TIMUR,E-FOTO 4X6_ZORA VIDYAMATA_JATENG VI.jpg,Partai Kebangkitan Bangsa,120291,3,"ZORA VIDYANATA, SE.,MM",Perempuan,1,37,32676
MAGELANG,E-FOTO 4X6_NOER ISTIQOMAH_JATENG VI.jpeg,Partai Kebangkitan Bangsa,29200,4,Dra. NOER ISTIQOMAH,Perempuan,1,37,32676
SUKOHARJO,E-FOTO_DONY RIDUKHA_JATENG V.JPG,Partai Kebangkitan Bangsa,95868,5,"DONY RIDUKHA AFQRIID, SH.,M.Hum",Laki-Laki,1,37,32676
MAGELANG,E-FOTO 4X6_BIMA CITRA YUDHA_JATENG VI.jpg,Partai Kebangkitan Bangsa,224093,6,BIMA CITRA YUDHA,Laki-Laki,1,37,32676
KOTA SURAKARTA,E-FOTO-WIJI LESTARI_JATENG VI.jpeg,Partai Kebangkitan Bangsa,140989,7,WIJI LESTARI,Perempuan,1,37,32676
MAGELANG,E-FOTO_KHOLILUL ROHMAN_JATENG VI.jpg,Partai Kebangkitan Bangsa,21003,8,KHOLILUL ROHMAN,Laki-Laki,1,37,32676
JAKARTA SELATAN,E-FOTO_TAUFIQ R ABDULLAH_JATENG VII.jpg,Partai Kebangkitan Bangsa,32469,1,Drs. H. TAUFIQ R ABDULLAH,Laki-Laki,1,38,32676
JAKARTA TIMUR,E-FOTO_WAHYU TRI LAKSONO_JATENG VII.jpg,Partai Kebangkitan Bangsa,22973,2,Ir. WAHYU TRI LAKSONO,Laki-Laki,1,38,32676
JAKARTA UTARA,E-FOTO 4X6_KHUSNUL KHOTIMAH_JATENG VII.jpg,Partai Kebangkitan Bangsa,122152,3,KHUSNUL KHOTIMAH,Perempuan,1,38,32676
WONOSOBO,E-FOTO 4X6_HASAN ASY'ARI_JATENG VII.jpg,Partai Kebangkitan Bangsa,53590,4,"H. HASAN ASY`ARI, M.SI",Laki-Laki,1,38,32676
JAKARTA BARAT,E-FOTO_ISMATUL FAUZAH_JATENG III.jpg,Partai Kebangkitan Bangsa,190550,5,"ISMATUL FAUZAH, SH",Perempuan,1,38,32676
JAKARTA BARAT,E-FOTO 4X6_DINA MELINDA_JATENG VII.jpg,Partai Kebangkitan Bangsa,122589,6,DINA MELINDA,Perempuan,1,38,32676
KOTA TANGERANG SELATAN,"E-FOTO 4X6_FATKHUR ROHMAN, S.IP_JATENG VII.JPG",Partai Kebangkitan Bangsa,105723,7,"FATKHUR ROHMAN, S.IP",Laki-Laki,1,38,32676
JAKARTA SELATAN,E-FOTO 4X6_BACHRUDIN NASORI_JATENG IX.jpg,Partai Kebangkitan Bangsa,47066,1,"H. BACHRUDIN NASORI, S.Si., MM",Laki-Laki,1,40,32676
JAKARTA SELATAN,E-FOTO_NUR NADLIFAH_JATENG IX.jpg,Partai Kebangkitan Bangsa,54074,2,"HJ. NUR NADLIFAH, S.Ag., M.M",Perempuan,1,40,32676
JAKARTA SELATAN,E-FOTO_ANDI NAJMI FUADI_JATENG IX.jpg,Partai Kebangkitan Bangsa,79025,3,"ANDI NAJMI FUAIDI, SH",Laki-Laki,1,40,32676
JAKARTA PUSAT,"E-FOTO 4X6_HANAFIAH AMIN, ST_JATENG IX-001.jpg",Partai Kebangkitan Bangsa,119769,4,"HANAFIAH AMIN, ST",Laki-Laki,1,40,32676
BREBES,E-FOTO_MUHAMAD KHAERUL HUDA_JATENG IX.jpg,Partai Kebangkitan Bangsa,22983,5,"MUHAMAD KHAERUL HUDA, ST",Laki-Laki,1,40,32676
TEMANGGUNG,E-Foto 4 x 6_NAILUL MONA_JATENG IX.jpg,Partai Kebangkitan Bangsa,26173,6,"NAILUL MONA, S.I KOM, M.Si",Perempuan,1,40,32676
